"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-122-5p","SYNRG","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TAF1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TARS2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TBX6","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TCF7L2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TET3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TLE1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TRAF7","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","UHRF1BP1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","USP37","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","VAMP3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","VPS13D","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","WSB1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","YEATS2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZDHHC13","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZDHHC15","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ANKRD55","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","AP3M1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ARHGAP10","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ASAP1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ATP8A1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ATXN7L1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","BSN","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TMEM251","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CACNA1F","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CDK12","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CDK5R1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CDKN1A","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CHEK2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CHM","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CLIC4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CSPG5","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","DENND1B","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","DMTF1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","DNASE2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ECE2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","EPHA7","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ESD","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZC2HC1C","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","DLAT","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","DR1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","EN2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ETFB","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","FAM126A","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","RETREG1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SUPT20H","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","FKBP5","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","FOXF2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GABRG2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GALNTL6","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GAPVD1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GJA8","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GJC2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GPATCH8","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GPR183","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GRAMD2B","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","GRIN3A","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","HEXA","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","HHIP","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","HP1BP3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","INTS4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","JMJD1C","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","KCNK5","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","KIF27","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ABLIM1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","LAMC3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ACTR2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ADAMTS7","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ADNP2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","LCMT1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ALAS2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ALS2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","AMELX","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ARHGAP33","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ARID4B","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","LMBR1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ATN1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ATXN1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","B3GALT1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ADGRB2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","LTA4H","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","BRCA2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CADM2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CDK16","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CNTN1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","MCMBP","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","CRIPT","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","MECOM","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","METTL9","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","MKL2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","MXD1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","MYBL2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","NDST1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","NDUFS1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","NKAIN3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","NOP56","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","OTOGL","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PAPPA","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PCDHGA1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PKP1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PLCB1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PLEKHH1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","POLR3B","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","POLR3C","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","POU2F1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PPM1E","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PSMD11","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","RFX3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","RFX4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","RNF219","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","RRAGC","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SETDB2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SGCG","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SHPRH","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SIPA1L2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SLC1A1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SLC6A4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SNX13","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SOBP","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SOCS7","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SP1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SPRED1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SSPN","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","STRN4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","STX16","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SUCLA2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","SUMF2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TBCK","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TBR1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TNS2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TJP1","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TLE3","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","TMEM65","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","UBAP2","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","VEGFB","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZBTB4","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZBTB40","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZNF292","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZNF385B","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZNF609","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","ZNF618","V","miRcode","N/A","N/A"
"hsa-miR-122-5p","PUM2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","OSBPL8","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","YWHAZ","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ATRX","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PPP2R5C","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","AKAP11","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DDX3X","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","YME1L1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SERBP1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CUL5","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ZDHHC17","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ACTR3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MBNL1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","G3BP2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CANX","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RYBP","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SH3BGRL","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RAD21","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","LUC7L3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ARFGEF1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","UBA2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PAPOLA","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DHX15","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RNF38","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RASA1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DICER1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","IQGAP1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TTC3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","COPS2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PAFAH1B1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CLCN3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","BMI1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MEX3C","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","FZD6","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RIOK3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CAPZA1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NR3C1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CEP350","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MOB4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NONO","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MAPRE1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CLIC4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","UBE2G1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","WSB1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HSPD1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SEPT7","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","EIF4E","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TCF7L2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","GMFB","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","KCNN3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PKN2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DYRK1A","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DR1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CHSY1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NOTCH2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CMPK1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SCAF11","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PIKFYVE","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NAB1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HLTF","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SERP1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","GALNT1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ACVR1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SSR1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SLC9A6","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","USP9X","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","THUMPD1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","KHDRBS1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RBM12","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","GLG1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SNX13","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MTAP","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ADSS","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","WDR26","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TACC1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MORC3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PAX8","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TMEM47","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","BTBD1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PHTF2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","AKT3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SMC2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SUCLA2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CDK17","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","UBE2V1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RSBN1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CYBRD1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","LIN7C","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TUG1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HIPK1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PTBP3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RCOR1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CD59","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SLC4A3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ARGLU1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","LAMC1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RALGAPB","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SOX4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CLTC","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TPM4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PGF","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PLCB1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PCDH9","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NCKIPSD","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","STK38L","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","PAK2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SMURF2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","FOXJ3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HBP1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SLC5A3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HNRNPU","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CCNG1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CAV2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","REEP1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SPTBN1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","LPP","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","STX16","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","WDR47","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ANKRD46","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ZNF507","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MON2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","FOXO3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","URI1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","UBE2H","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MET","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","HDGFL3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MFF","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ABLIM1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","KDM2A","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CREB1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CHMP3","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","GPI","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CEP55","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CCDC6","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","MAP2K4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","GRB10","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","EIF1AX","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SLC7A1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","TMEM168","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CUX1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","STK39","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","DNAJB14","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","BLCAP","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","LARP4","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ANK2","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ASPH","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","SEL1L","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","USP15","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","CD24","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","ZKSCAN1","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","RPS6KA5","V","CoMeTa","N/A","N/A"
"hsa-miR-122-5p","NOL4L","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","LCOR","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MRC1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","CCAR1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","CTCF","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","DDX6","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","DR1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MICU3","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","GALNT1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","GPM6B","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","HECTD1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MAP3K12","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MARK1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MECOM","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MED1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","NPEPPS","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","PAPOLA","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","RAB30","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","SPRY2","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","TCF4","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","ZBTB4","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","CTDSPL","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","MAP1B","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","NFAT5","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","KLF6","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","CS","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","DICER1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","DTNA","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","ZBTB41","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","DYRK1A","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","ESR1","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","BCL2L2","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","KDM2A","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","TMEM87A","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","CDC42BPB","V","Cupid","N/A","N/A"
"hsa-miR-122-5p","ADGRB2","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","MYB","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","GYS1","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","NPEPPS","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","MUC17","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","SLC17A1","V","DIANA","N/A","N/A"
"hsa-miR-122-5p","P4HA1","V","DIANA","N/A","N/A"
"hsa-miR-126-3p","SPRED1","Functional MTI","MIRT000343","Luciferase reporter assay, Western blot","18987025"
"hsa-miR-126-3p","SPRED1","Functional MTI","MIRT000343","Luciferase reporter assay","18694566"
"hsa-miR-126-3p","SPRED1","Functional MTI","MIRT000343","Flow, Luciferase reporter assay, qRT-PCR, Western blot","22525256"
"hsa-miR-126-3p","SPRED1","Functional MTI","MIRT000343","qRT-PCR, Western blot","23811937"
"hsa-miR-126-3p","SPRED1","Functional MTI","MIRT000343","Immunohistochemistry, In situ hybridization, qRT-PCR, Western blot","26381870"
"hsa-miR-126-3p","PLK2","Functional MTI","MIRT000344","Luciferase reporter assay, qRT-PCR","18832181"
"hsa-miR-126-3p","PLK2","Functional MTI","MIRT000344","Luciferase reporter assay, qRT-PCR, Western blot","24969300"
"hsa-miR-126-3p","RGS3","Functional MTI","MIRT000966","Immunohistochemistry, Luciferase reporter assay, qRT-PCR, Western blot","27754994"
"hsa-miR-126-3p","TOM1","Functional MTI","MIRT000967","Luciferase reporter assay, qRT-PCR, Western blot, Reporter assay;Western blot","20083669"
"hsa-miR-126-3p","TOM1","Functional MTI (Weak)","MIRT000967","Microarray, qRT-PCR","22815788"
"hsa-miR-126-3p","HOXA9","Functional MTI","MIRT001918","GFP reporter assay, qRT-PCR, Western blot, Luciferase reporter assay","18474618"
"hsa-miR-126-3p","CRK","Functional MTI","MIRT002993","Luciferase reporter assay, Western blot, qRT-PCR","18602365"
"hsa-miR-126-3p","CRK","Functional MTI","MIRT002993","Western blot","19767772"
"hsa-miR-126-3p","CRK","Functional MTI","MIRT002993","Immunohistochemistry, Luciferase reporter assay, Western blot","20619534"
"hsa-miR-126-3p","CRK","Functional MTI (Weak)","MIRT002993","Sequencing","20371350"
"hsa-miR-126-3p","CRK","Functional MTI","MIRT002993","qRT-PCR, Western blot","24969300"
"hsa-miR-126-3p","CRK","Functional MTI","MIRT002993","qRT-PCR, Western blot","25027343"
"hsa-miR-126-3p","CRK","Functional MTI (Weak)","MIRT002993","qRT-PCR","27785060"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay, Reporter assay","19223090"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay, qRT-PCR, Western blot","22510476"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay, Western blot, Reporter assay;Western blot","21249429"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay, qRT-PCR, Western blot","25428912"
"hsa-miR-126-3p","VEGFA","Functional MTI (Weak)","MIRT003428","PAR-CLIP","21572407"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay","24140635"
"hsa-miR-126-3p","VEGFA","Functional MTI","MIRT003428","Luciferase reporter assay, qRT-PCR, Western blot","23900443"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","Luciferase reporter assay, Western blot","18987025"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","Western blot, qRT-PCR, Luciferase reporter assay","18663744"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","Luciferase reporter assay, Western blot, Reporter assay;Western blot","21249429"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","qRT-PCR, Western blot","24969300"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","Immunohistochemistry, In situ hybridization, qRT-PCR, Western blot","26381870"
"hsa-miR-126-3p","PIK3R2","Functional MTI","MIRT003894","Luciferase reporter assay, qRT-PCR, Western blot","27191494"
"hsa-miR-126-3p","VCAM1","Functional MTI","MIRT004081","Luciferase reporter assay, Western blot, Reporter assay;Other","18227515"
"hsa-miR-126-3p","IRS1","Functional MTI","MIRT004355","qRT-PCR, Luciferase reporter assay, Western blot","18834857"
"hsa-miR-126-3p","IRS1","Functional MTI","MIRT004355","Luciferase reporter assay","21464990"
