"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-130a-3p","TAOK1","Functional MTI (Weak)","MIRT196620","PAR-CLIP","23592263"
"hsa-miR-130a-3p","TAOK1","Functional MTI (Weak)","MIRT196620","PAR-CLIP","23446348"
"hsa-miR-130a-3p","TAOK1","Functional MTI (Weak)","MIRT196620","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CLCN3","Functional MTI (Weak)","MIRT212150","PAR-CLIP","22012620"
"hsa-miR-130a-3p","CLCN3","Functional MTI (Weak)","MIRT212150","PAR-CLIP","21572407"
"hsa-miR-130a-3p","NUS1","Functional MTI (Weak)","MIRT217602","PAR-CLIP","22291592"
"hsa-miR-130a-3p","MTPN","Functional MTI (Weak)","MIRT220697","PAR-CLIP","23446348"
"hsa-miR-130a-3p","MTPN","Functional MTI (Weak)","MIRT220697","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CCT6A","Functional MTI (Weak)","MIRT222271","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ATP6V1C1","Functional MTI (Weak)","MIRT223634","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ATP6V1C1","Functional MTI (Weak)","MIRT223634","PAR-CLIP","21572407"
"hsa-miR-130a-3p","DPYSL2","Functional MTI (Weak)","MIRT224751","PAR-CLIP","22012620"
"hsa-miR-130a-3p","NFIB","Functional MTI (Weak)","MIRT227993","PAR-CLIP","23592263"
"hsa-miR-130a-3p","NFIB","Functional MTI (Weak)","MIRT227993","PAR-CLIP","21572407"
"hsa-miR-130a-3p","PRRG4","Functional MTI (Weak)","MIRT230968","PAR-CLIP","20371350"
"hsa-miR-130a-3p","SALL3","Functional MTI (Weak)","MIRT242660","PAR-CLIP","22012620"
"hsa-miR-130a-3p","SALL3","Functional MTI (Weak)","MIRT242660","PAR-CLIP","21572407"
"hsa-miR-130a-3p","LCLAT1","Functional MTI (Weak)","MIRT243092","PAR-CLIP","21572407"
"hsa-miR-130a-3p","LCLAT1","Functional MTI (Weak)","MIRT243092","PAR-CLIP","20371350"
"hsa-miR-130a-3p","EDN1","Functional MTI (Weak)","MIRT244076","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZBTB7B","Functional MTI (Weak)","MIRT246459","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZBTB7B","Functional MTI (Weak)","MIRT246459","PAR-CLIP","26701625"
"hsa-miR-130a-3p","ZBTB7B","Functional MTI (Weak)","MIRT246459","PAR-CLIP","27292025"
"hsa-miR-130a-3p","SLC38A2","Functional MTI (Weak)","MIRT248073","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SLC38A2","Functional MTI (Weak)","MIRT248073","PAR-CLIP","21572407"
"hsa-miR-130a-3p","GPRC5A","Functional MTI (Weak)","MIRT270937","PAR-CLIP","23592263"
"hsa-miR-130a-3p","GPRC5A","Functional MTI (Weak)","MIRT270937","PAR-CLIP","26701625"
"hsa-miR-130a-3p","ZNF317","Functional MTI (Weak)","MIRT295175","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF317","Functional MTI (Weak)","MIRT295175","PAR-CLIP","20371350"
"hsa-miR-130a-3p","STX16","Functional MTI (Weak)","MIRT296527","PAR-CLIP","23592263"
"hsa-miR-130a-3p","TNRC6B","Functional MTI (Weak)","MIRT301573","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PPP1R14C","Functional MTI (Weak)","MIRT316373","PAR-CLIP","21572407"
"hsa-miR-130a-3p","PLEKHF2","Functional MTI (Weak)","MIRT323694","PAR-CLIP","24398324"
"hsa-miR-130a-3p","PLEKHF2","Functional MTI (Weak)","MIRT323694","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CHIC1","Functional MTI (Weak)","MIRT327911","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CDADC1","Functional MTI (Weak)","MIRT368752","PAR-CLIP","22100165"
"hsa-miR-130a-3p","ZNF711","Functional MTI (Weak)","MIRT367107","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF711","Functional MTI (Weak)","MIRT367107","PAR-CLIP","20371350"
"hsa-miR-130a-3p","IGFBP5","Functional MTI (Weak)","MIRT407331","PAR-CLIP","20371350"
"hsa-miR-130a-3p","Acvr1","Functional MTI","MIRT438606","Luciferase reporter assay, qRT-PCR,","25002578"
"hsa-miR-130a-3p","XIAP","Functional MTI (Weak)","MIRT438510","HITS-CLIP","23824327"
"hsa-miR-130a-3p","XIAP","Functional MTI","MIRT438510","Luciferase reporter assay","24145606"
"hsa-miR-130a-3p","IL18","Functional MTI","MIRT438748","ELISA, Luciferase reporter assay, qRT-PCR","24801815"
"hsa-miR-130a-3p","TGFB1","Functional MTI","MIRT438749","ELISA, Luciferase reporter assay, qRT-PCR","24801815"
"hsa-miR-130a-3p","PPARA","Functional MTI","MIRT438762","Luciferase reporter assay","24960162"
"hsa-miR-130a-3p","WNK3","Functional MTI (Weak)","MIRT448326","PAR-CLIP","22100165"
"hsa-miR-130a-3p","CDK19","Functional MTI (Weak)","MIRT448958","PAR-CLIP","22100165"
"hsa-miR-130a-3p","CDK19","Functional MTI (Weak)","MIRT448958","PAR-CLIP","22012620"
"hsa-miR-130a-3p","UQCRB","Functional MTI (Weak)","MIRT449151","PAR-CLIP","22100165"
"hsa-miR-130a-3p","MRPL52","Functional MTI (Weak)","MIRT454123","PAR-CLIP","23592263"
"hsa-miR-130a-3p","TPP1","Functional MTI (Weak)","MIRT459839","PAR-CLIP","23592263"
"hsa-miR-130a-3p","TNFRSF10B","Functional MTI (Weak)","MIRT460424","PAR-CLIP","23592263"
"hsa-miR-130a-3p","TNFRSF10B","Functional MTI (Weak)","MIRT460424","PAR-CLIP","23446348"
"hsa-miR-130a-3p","TNFRSF10B","Functional MTI (Weak)","MIRT460424","PAR-CLIP","26701625"
"hsa-miR-130a-3p","G6PC","Functional MTI (Weak)","MIRT461664","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","24398324"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","26701625"
"hsa-miR-130a-3p","ZNF800","Functional MTI (Weak)","MIRT462950","PAR-CLIP","27292025"
"hsa-miR-130a-3p","YY1","Functional MTI (Weak)","MIRT463648","PAR-CLIP","23592263"
"hsa-miR-130a-3p","YY1","Functional MTI (Weak)","MIRT463648","PAR-CLIP","23446348"
"hsa-miR-130a-3p","YY1","Functional MTI (Weak)","MIRT463648","PAR-CLIP","21572407"
"hsa-miR-130a-3p","YY1","Functional MTI (Weak)","MIRT463648","PAR-CLIP","20371350"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP","23592263"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP","24398324"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP","23446348"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP","22012620"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-130a-3p","RPS27A","Functional MTI (Weak)","MIRT464859","PAR-CLIP","20371350"
"hsa-miR-130a-3p","UBB","Functional MTI (Weak)","MIRT464871","PAR-CLIP","23592263"
"hsa-miR-130a-3p","UBB","Functional MTI (Weak)","MIRT464871","PAR-CLIP","23446348"
"hsa-miR-130a-3p","UBB","Functional MTI (Weak)","MIRT464871","PAR-CLIP","21572407"
"hsa-miR-130a-3p","UBB","Functional MTI (Weak)","MIRT464871","PAR-CLIP","20371350"
"hsa-miR-130a-3p","THRA","Functional MTI (Weak)","MIRT466327","PAR-CLIP","23592263"
"hsa-miR-130a-3p","STX6","Functional MTI (Weak)","MIRT466834","PAR-CLIP","23592263"
"hsa-miR-130a-3p","STX6","Functional MTI (Weak)","MIRT466834","PAR-CLIP","23446348"
"hsa-miR-130a-3p","STX6","Functional MTI (Weak)","MIRT466834","PAR-CLIP","21572407"
"hsa-miR-130a-3p","SNTB1","Functional MTI (Weak)","MIRT467421","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SNTB1","Functional MTI (Weak)","MIRT467421","PAR-CLIP","21572407"
"hsa-miR-130a-3p","SNAPIN","Functional MTI (Weak)","MIRT467461","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SERINC3","Functional MTI (Weak)","MIRT468562","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SERINC3","Functional MTI (Weak)","MIRT468562","PAR-CLIP","24398324"
"hsa-miR-130a-3p","SERINC3","Functional MTI (Weak)","MIRT468562","PAR-CLIP","23446348"
"hsa-miR-130a-3p","SERINC3","Functional MTI (Weak)","MIRT468562","PAR-CLIP","21572407"
"hsa-miR-130a-3p","SERINC3","Functional MTI (Weak)","MIRT468562","PAR-CLIP","20371350"
"hsa-miR-130a-3p","RAB14","Functional MTI (Weak)","MIRT469810","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PXK","Functional MTI (Weak)","MIRT469867","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PXK","Functional MTI (Weak)","MIRT469867","PAR-CLIP","23446348"
"hsa-miR-130a-3p","PXK","Functional MTI (Weak)","MIRT469867","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-130a-3p","PXK","Functional MTI (Weak)","MIRT469867","PAR-CLIP","20371350"
"hsa-miR-130a-3p","PPP6R1","Functional MTI (Weak)","MIRT470330","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PPP6R1","Functional MTI (Weak)","MIRT470330","PAR-CLIP","27292025"
"hsa-miR-130a-3p","MAP3K9","Functional MTI (Weak)","MIRT473771","PAR-CLIP","23592263"
"hsa-miR-130a-3p","KIF13A","Functional MTI (Weak)","MIRT474739","PAR-CLIP","23592263"
"hsa-miR-130a-3p","KIF13A","Functional MTI (Weak)","MIRT474739","PAR-CLIP","24398324"
"hsa-miR-130a-3p","KIF13A","Functional MTI (Weak)","MIRT474739","PAR-CLIP","21572407"
"hsa-miR-130a-3p","KIF13A","Functional MTI (Weak)","MIRT474739","PAR-CLIP","26701625"
"hsa-miR-130a-3p","KCTD10","Functional MTI (Weak)","MIRT474962","PAR-CLIP","23592263"
"hsa-miR-130a-3p","KCTD10","Functional MTI (Weak)","MIRT474962","PAR-CLIP","24398324"
"hsa-miR-130a-3p","KCTD10","Functional MTI (Weak)","MIRT474962","PAR-CLIP","26701625"
"hsa-miR-130a-3p","HSPA8","Functional MTI (Weak)","MIRT475485","PAR-CLIP","23592263"
"hsa-miR-130a-3p","HSPA8","Functional MTI (Weak)","MIRT475485","PAR-CLIP","23446348"
"hsa-miR-130a-3p","HSPA8","Functional MTI (Weak)","MIRT475485","PAR-CLIP","20371350"
"hsa-miR-130a-3p","HSPA8","Functional MTI (Weak)","MIRT475485","PAR-CLIP","26701625"
"hsa-miR-130a-3p","GMFB","Functional MTI (Weak)","MIRT476296","PAR-CLIP","23592263"
"hsa-miR-130a-3p","GMFB","Functional MTI (Weak)","MIRT476296","PAR-CLIP","24398324"
"hsa-miR-130a-3p","GMFB","Functional MTI (Weak)","MIRT476296","PAR-CLIP","23446348"
"hsa-miR-130a-3p","GMFB","Functional MTI (Weak)","MIRT476296","PAR-CLIP","21572407"
"hsa-miR-130a-3p","GMFB","Functional MTI (Weak)","MIRT476296","PAR-CLIP","20371350"
"hsa-miR-130a-3p","EOGT","Functional MTI (Weak)","MIRT477368","PAR-CLIP","23592263"
"hsa-miR-130a-3p","EOGT","Functional MTI (Weak)","MIRT477368","PAR-CLIP","21572407"
"hsa-miR-130a-3p","EOGT","Functional MTI (Weak)","MIRT477368","PAR-CLIP","27292025"
"hsa-miR-130a-3p","ELL2","Functional MTI (Weak)","MIRT477497","PAR-CLIP","23592263"
"hsa-miR-130a-3p","DLG5","Functional MTI (Weak)","MIRT478107","PAR-CLIP","23592263"
"hsa-miR-130a-3p","DLG5","Functional MTI (Weak)","MIRT478107","PAR-CLIP","21572407"
"hsa-miR-130a-3p","DLG5","Functional MTI (Weak)","MIRT478107","PAR-CLIP","20371350"
"hsa-miR-130a-3p","CCNA2","Functional MTI (Weak)","MIRT479816","PAR-CLIP","23592263"
"hsa-miR-130a-3p","CCNA2","Functional MTI (Weak)","MIRT479816","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CCNA2","Functional MTI (Weak)","MIRT479816","PAR-CLIP","20371350"
"hsa-miR-130a-3p","CAPRIN2","Functional MTI (Weak)","MIRT480014","PAR-CLIP","23592263"
"hsa-miR-130a-3p","CAPRIN2","Functional MTI (Weak)","MIRT480014","PAR-CLIP","20371350"
"hsa-miR-130a-3p","BLCAP","Functional MTI (Weak)","MIRT480840","PAR-CLIP","23592263"
"hsa-miR-130a-3p","BLCAP","Functional MTI (Weak)","MIRT480840","PAR-CLIP","24398324"
"hsa-miR-130a-3p","BLCAP","Functional MTI (Weak)","MIRT480840","PAR-CLIP","23446348"
"hsa-miR-130a-3p","BLCAP","Functional MTI (Weak)","MIRT480840","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-130a-3p","BLCAP","Functional MTI (Weak)","MIRT480840","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ARHGAP1","Functional MTI (Weak)","MIRT481611","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ARHGAP1","Functional MTI (Weak)","MIRT481611","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ARHGAP1","Functional MTI (Weak)","MIRT481611","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ANKRD50","Functional MTI (Weak)","MIRT481876","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZFYVE26","Functional MTI (Weak)","MIRT484942","PAR-CLIP","23592263"
"hsa-miR-130a-3p","ZFYVE26","Functional MTI (Weak)","MIRT484942","PAR-CLIP","22012620"
"hsa-miR-130a-3p","SECISBP2L","Functional MTI (Weak)","MIRT485125","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SECISBP2L","Functional MTI (Weak)","MIRT485125","PAR-CLIP","20371350"
"hsa-miR-130a-3p","SECISBP2L","Functional MTI (Weak)","MIRT485125","PAR-CLIP","26701625"
"hsa-miR-130a-3p","KLF6","Functional MTI (Weak)","MIRT485441","PAR-CLIP","23592263"
"hsa-miR-130a-3p","FOXQ1","Functional MTI (Weak)","MIRT485578","PAR-CLIP","23592263"
"hsa-miR-130a-3p","FOXQ1","Functional MTI (Weak)","MIRT485578","PAR-CLIP","27292025"
"hsa-miR-130a-3p","CNOT4","Functional MTI (Weak)","MIRT486749","PAR-CLIP","23592263"
"hsa-miR-130a-3p","CNOT4","Functional MTI (Weak)","MIRT486749","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CNOT4","Functional MTI (Weak)","MIRT486749","PAR-CLIP","20371350"
"hsa-miR-130a-3p","OSBP","Functional MTI (Weak)","MIRT490891","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PDZD11","Functional MTI (Weak)","MIRT491429","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PDZD11","Functional MTI (Weak)","MIRT491429","PAR-CLIP","21572407"
"hsa-miR-130a-3p","PDRG1","Functional MTI (Weak)","MIRT491651","PAR-CLIP","23592263"
"hsa-miR-130a-3p","PDRG1","Functional MTI (Weak)","MIRT491651","PAR-CLIP","24398324"
"hsa-miR-130a-3p","PDRG1","Functional MTI (Weak)","MIRT491651","PAR-CLIP","23446348"
"hsa-miR-130a-3p","PDRG1","Functional MTI (Weak)","MIRT491651","PAR-CLIP","21572407"
"hsa-miR-130a-3p","PDRG1","Functional MTI (Weak)","MIRT491651","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZNF24","Functional MTI (Weak)","MIRT491798","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SIK1","Functional MTI (Weak)","MIRT492264","PAR-CLIP","23592263"
"hsa-miR-130a-3p","SIK1","Functional MTI (Weak)","MIRT492264","PAR-CLIP","23446348"
"hsa-miR-130a-3p","SIK1","Functional MTI (Weak)","MIRT492264","PAR-CLIP","21572407"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","23592263"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","24398324"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","23446348"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","22012620"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","21572407"
"hsa-miR-130a-3p","MMGT1","Functional MTI (Weak)","MIRT493094","PAR-CLIP","20371350"
"hsa-miR-130a-3p","SNX5","Functional MTI (Weak)","MIRT498063","PAR-CLIP","22291592"
"hsa-miR-130a-3p","SNX5","Functional MTI (Weak)","MIRT498063","PAR-CLIP","22012620"
"hsa-miR-130a-3p","SNX5","Functional MTI (Weak)","MIRT498063","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","24398324"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZNF12","Functional MTI (Weak)","MIRT498881","PAR-CLIP","27292025"
"hsa-miR-130a-3p","KIAA1191","Functional MTI (Weak)","MIRT499900","PAR-CLIP","24398324"
"hsa-miR-130a-3p","KIAA1191","Functional MTI (Weak)","MIRT499900","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZMAT3","Functional MTI (Weak)","MIRT500399","PAR-CLIP","24398324"
"hsa-miR-130a-3p","ZMAT3","Functional MTI (Weak)","MIRT500399","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZMAT3","Functional MTI (Weak)","MIRT500399","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ZMAT3","Functional MTI (Weak)","MIRT500399","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZMAT3","Functional MTI (Weak)","MIRT500399","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZBTB4","Functional MTI (Weak)","MIRT500502","PAR-CLIP","24398324"
"hsa-miR-130a-3p","ZBTB4","Functional MTI (Weak)","MIRT500502","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZBTB4","Functional MTI (Weak)","MIRT500502","PAR-CLIP","20371350"
"hsa-miR-130a-3p","TRIM37","Functional MTI (Weak)","MIRT500727","PAR-CLIP","24398324"
"hsa-miR-130a-3p","STARD13","Functional MTI (Weak)","MIRT500924","PAR-CLIP","24398324"
"hsa-miR-130a-3p","STARD13","Functional MTI (Weak)","MIRT500924","PAR-CLIP","20371350"
"hsa-miR-130a-3p","PTPN4","Functional MTI (Weak)","MIRT501473","PAR-CLIP","20371350"
"hsa-miR-130a-3p","PTPN4","Functional MTI (Weak)","MIRT501473","PAR-CLIP","26701625"
"hsa-miR-130a-3p","PTPN4","Functional MTI (Weak)","MIRT501473","PAR-CLIP","24398324"
"hsa-miR-130a-3p","PTPN4","Functional MTI (Weak)","MIRT501473","PAR-CLIP","23446348"
"hsa-miR-130a-3p","PTPN4","Functional MTI (Weak)","MIRT501473","PAR-CLIP","21572407"
"hsa-miR-130a-3p","POC1B-GALNT4","Functional MTI (Weak)","MIRT501558","PAR-CLIP","24398324"
"hsa-miR-130a-3p","NRBF2","Functional MTI (Weak)","MIRT501786","PAR-CLIP","24398324"
"hsa-miR-130a-3p","NRBF2","Functional MTI (Weak)","MIRT501786","PAR-CLIP","21572407"
"hsa-miR-130a-3p","NRBF2","Functional MTI (Weak)","MIRT501786","PAR-CLIP","20371350"
"hsa-miR-130a-3p","MAPK1","Functional MTI (Weak)","MIRT501987","PAR-CLIP","21572407"
"hsa-miR-130a-3p","MAPK1","Functional MTI (Weak)","MIRT501987","PAR-CLIP","20371350"
"hsa-miR-130a-3p","MAP7","Functional MTI (Weak)","MIRT502011","PAR-CLIP","24398324"
"hsa-miR-130a-3p","MAPK1","Functional MTI (Weak)","MIRT501987","PAR-CLIP","24398324"
"hsa-miR-130a-3p","MAPK1","Functional MTI (Weak)","MIRT501987","PAR-CLIP","23446348"
"hsa-miR-130a-3p","MAPK1","Functional MTI (Weak)","MIRT501987","PAR-CLIP","22012620"
"hsa-miR-130a-3p","MAP7","Functional MTI (Weak)","MIRT502011","PAR-CLIP","23446348"
"hsa-miR-130a-3p","MAP7","Functional MTI (Weak)","MIRT502011","PAR-CLIP","22012620"
"hsa-miR-130a-3p","MAP7","Functional MTI (Weak)","MIRT502011","PAR-CLIP","20371350"
"hsa-miR-130a-3p","GALNT4","Functional MTI (Weak)","MIRT502422","PAR-CLIP","24398324"
"hsa-miR-130a-3p","CLIP1","Functional MTI (Weak)","MIRT502762","PAR-CLIP","24398324"
"hsa-miR-130a-3p","CLIP1","Functional MTI (Weak)","MIRT502762","PAR-CLIP","23446348"
"hsa-miR-130a-3p","CLIP1","Functional MTI (Weak)","MIRT502762","PAR-CLIP","21572407"
"hsa-miR-130a-3p","CLIP1","Functional MTI (Weak)","MIRT502762","PAR-CLIP","20371350"
"hsa-miR-130a-3p","CAMSAP2","Functional MTI (Weak)","MIRT503048","PAR-CLIP","24398324"
"hsa-miR-130a-3p","ZNF154","Functional MTI (Weak)","MIRT503479","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF154","Functional MTI (Weak)","MIRT503479","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-130a-3p","ZNF154","Functional MTI (Weak)","MIRT503479","PAR-CLIP","20371350"
"hsa-miR-130a-3p","SLC46A1","Functional MTI (Weak)","MIRT503682","PAR-CLIP","23446348"
"hsa-miR-130a-3p","PARP1","Functional MTI (Weak)","MIRT504276","PAR-CLIP","20371350"
"hsa-miR-130a-3p","PARP1","Functional MTI (Weak)","MIRT504276","PAR-CLIP","23446348"
"hsa-miR-130a-3p","PARP1","Functional MTI (Weak)","MIRT504276","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ZNF417","Functional MTI (Weak)","MIRT504559","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF417","Functional MTI (Weak)","MIRT504559","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZNF417","Functional MTI (Weak)","MIRT504559","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ATP6V0D1","Functional MTI (Weak)","MIRT504689","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ATP6V0D1","Functional MTI (Weak)","MIRT504689","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ATP6V0D1","Functional MTI (Weak)","MIRT504689","HITS-CLIP","23824327"
"hsa-miR-130a-3p","UBE2D3","Functional MTI (Weak)","MIRT505251","PAR-CLIP","23446348"
"hsa-miR-130a-3p","POLR1B","Functional MTI (Weak)","MIRT505871","PAR-CLIP","23446348"
"hsa-miR-130a-3p","POLR1B","Functional MTI (Weak)","MIRT505871","PAR-CLIP","20371350"
"hsa-miR-130a-3p","PHF12","Functional MTI (Weak)","MIRT506225","PAR-CLIP","23446348"
"hsa-miR-130a-3p","NACC2","Functional MTI (Weak)","MIRT506469","PAR-CLIP","23446348"
"hsa-miR-130a-3p","NACC2","Functional MTI (Weak)","MIRT506469","PAR-CLIP","20371350"
"hsa-miR-130a-3p","MSANTD4","Functional MTI (Weak)","MIRT506511","PAR-CLIP","23446348"
"hsa-miR-130a-3p","MSANTD4","Functional MTI (Weak)","MIRT506511","PAR-CLIP","21572407"
"hsa-miR-130a-3p","LZIC","Functional MTI (Weak)","MIRT506695","PAR-CLIP","23446348"
"hsa-miR-130a-3p","LZIC","Functional MTI (Weak)","MIRT506695","PAR-CLIP","20371350"
"hsa-miR-130a-3p","CALM2","Functional MTI (Weak)","MIRT507911","PAR-CLIP","23446348"
"hsa-miR-130a-3p","CALM2","Functional MTI (Weak)","MIRT507911","PAR-CLIP","20371350"
"hsa-miR-130a-3p","CALM2","Functional MTI (Weak)","MIRT507911","HITS-CLIP","21572407"
"hsa-miR-130a-3p","ZNF354B","Functional MTI (Weak)","MIRT509665","PAR-CLIP","23446348"
"hsa-miR-130a-3p","ZNF354B","Functional MTI (Weak)","MIRT509665","PAR-CLIP","22012620"
"hsa-miR-130a-3p","ZNF354B","Functional MTI (Weak)","MIRT509665","PAR-CLIP","21572407"
"hsa-miR-130a-3p","ZNF354B","Functional MTI (Weak)","MIRT509665","PAR-CLIP","20371350"
"hsa-miR-130a-3p","ZNF354B","Functional MTI (Weak)","MIRT509665","HITS-CLIP","23706177"
"hsa-miR-130a-3p","SPART","Functional MTI (Weak)","MIRT510719","PAR-CLIP","23446348"
"hsa-miR-130a-3p","SPART","Functional MTI (Weak)","MIRT510719","PAR-CLIP","21572407"
"hsa-miR-130a-3p","SPART","Functional MTI (Weak)","MIRT510719","PAR-CLIP","20371350"
"hsa-miR-130a-3p","RAN","Functional MTI (Weak)","MIRT510869","PAR-CLIP","23446348"
"hsa-miR-130a-3p","RAN","Functional MTI (Weak)","MIRT510869","PAR-CLIP","22012620"
"hsa-miR-130a-3p","RAN","Functional MTI (Weak)","MIRT510869","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-130a-3p","RAN","Functional MTI (Weak)","MIRT510869","PAR-CLIP","20371350"
"hsa-miR-130a-3p","RAN","Functional MTI (Weak)","MIRT510869","PAR-CLIP","27292025"
