"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-16-5p","RRP9","Functional MTI (Weak)","MIRT031955","Proteomics","18668040"
"hsa-miR-16-5p","RIOX2","Functional MTI (Weak)","MIRT031956","Proteomics","18668040"
"hsa-miR-16-5p","ACTG1","Functional MTI (Weak)","MIRT031957","Proteomics","18668040"
"hsa-miR-16-5p","ACTG1","Functional MTI (Weak)","MIRT031957","CLASH","23622248"
"hsa-miR-16-5p","PCK2","Functional MTI (Weak)","MIRT031958","Proteomics","18668040"
"hsa-miR-16-5p","HSP90AA1","Functional MTI (Weak)","MIRT031959","Proteomics","18668040"
"hsa-miR-16-5p","LSG1","Functional MTI (Weak)","MIRT031960","Proteomics","18668040"
"hsa-miR-16-5p","SLC25A32","Functional MTI (Weak)","MIRT031961","Proteomics","18668040"
"hsa-miR-16-5p","AAAS","Functional MTI (Weak)","MIRT031962","Proteomics","18668040"
"hsa-miR-16-5p","MRPS23","Functional MTI (Weak)","MIRT031963","Proteomics","18668040"
"hsa-miR-16-5p","MARS","Functional MTI (Weak)","MIRT031964","Proteomics","18668040"
"hsa-miR-16-5p","MERTK","Functional MTI (Weak)","MIRT031965","Proteomics","18668040"
"hsa-miR-16-5p","GTF3C4","Functional MTI (Weak)","MIRT031966","Proteomics","18668040"
"hsa-miR-16-5p","SRP19","Functional MTI (Weak)","MIRT031967","Proteomics","18668040"
"hsa-miR-16-5p","UQCC3","Functional MTI (Weak)","MIRT031968","Proteomics","18668040"
"hsa-miR-16-5p","WNT5A","Functional MTI (Weak)","MIRT031969","Proteomics","18668040"
"hsa-miR-16-5p","GTF3C3","Functional MTI (Weak)","MIRT031970","Proteomics","18668040"
"hsa-miR-16-5p","IWS1","Functional MTI (Weak)","MIRT031971","Proteomics","18668040"
"hsa-miR-16-5p","TTLL12","Functional MTI (Weak)","MIRT031972","Proteomics","18668040"
"hsa-miR-16-5p","TTLL12","Functional MTI (Weak)","MIRT031972","CLASH","23622248"
"hsa-miR-16-5p","PVR","Functional MTI (Weak)","MIRT031973","Proteomics","18668040"
"hsa-miR-16-5p","KIF2C","Functional MTI (Weak)","MIRT031974","Proteomics","18668040"
"hsa-miR-16-5p","TBL3","Functional MTI (Weak)","MIRT031975","Proteomics","18668040"
"hsa-miR-16-5p","CAMK2G","Functional MTI (Weak)","MIRT031976","Proteomics","18668040"
"hsa-miR-16-5p","ATXN2L","Functional MTI (Weak)","MIRT031977","Proteomics","18668040"
"hsa-miR-16-5p","ATXN2L","Functional MTI (Weak)","MIRT031977","CLASH","23622248"
"hsa-miR-16-5p","RPSA","Functional MTI (Weak)","MIRT031978","Proteomics","18668040"
"hsa-miR-16-5p","TSPAN3","Functional MTI (Weak)","MIRT031979","Proteomics","18668040"
"hsa-miR-16-5p","TSPAN3","Functional MTI (Weak)","MIRT031979","CLASH","23622248"
"hsa-miR-16-5p","SCAF4","Functional MTI (Weak)","MIRT031980","Proteomics","18668040"
"hsa-miR-16-5p","ARPC5L","Functional MTI (Weak)","MIRT032017","Proteomics","18668040"
"hsa-miR-16-5p","EIF3F","Functional MTI (Weak)","MIRT032018","Proteomics","18668040"
"hsa-miR-16-5p","IPO11","Functional MTI (Weak)","MIRT032019","Proteomics","18668040"
"hsa-miR-16-5p","RPS3A","Functional MTI (Weak)","MIRT032020","Proteomics","18668040"
"hsa-miR-16-5p","UTP14A","Functional MTI (Weak)","MIRT032021","Proteomics","18668040"
"hsa-miR-16-5p","SLC4A1AP","Functional MTI (Weak)","MIRT032022","Proteomics","18668040"
"hsa-miR-16-5p","MRPL21","Functional MTI (Weak)","MIRT032023","Proteomics","18668040"
"hsa-miR-16-5p","LAMTOR4","Functional MTI (Weak)","MIRT032024","Proteomics","18668040"
"hsa-miR-16-5p","RPL6","Functional MTI (Weak)","MIRT032025","Proteomics","18668040"
"hsa-miR-16-5p","KIN","Functional MTI (Weak)","MIRT032026","Proteomics","18668040"
"hsa-miR-16-5p","POLR1C","Functional MTI (Weak)","MIRT032027","Proteomics","18668040"
"hsa-miR-16-5p","HTRA1","Functional MTI (Weak)","MIRT032028","Proteomics","18668040"
"hsa-miR-16-5p","MRPS35","Functional MTI (Weak)","MIRT032029","Proteomics","18668040"
"hsa-miR-16-5p","GEMIN4","Functional MTI (Weak)","MIRT032030","Proteomics","18668040"
"hsa-miR-16-5p","GARS","Functional MTI (Weak)","MIRT032031","Proteomics","18668040"
"hsa-miR-16-5p","TTF2","Functional MTI (Weak)","MIRT032032","Proteomics","18668040"
"hsa-miR-16-5p","NACA","Functional MTI (Weak)","MIRT032033","Proteomics","18668040"
"hsa-miR-16-5p","ZRANB2","Functional MTI (Weak)","MIRT032034","Proteomics","18668040"
"hsa-miR-16-5p","PDLIM5","Functional MTI (Weak)","MIRT032035","Proteomics","18668040"
"hsa-miR-16-5p","L1CAM","Functional MTI (Weak)","MIRT032036","Proteomics","18668040"
"hsa-miR-16-5p","TELO2","Functional MTI (Weak)","MIRT032037","Proteomics","18668040"
"hsa-miR-16-5p","KIF14","Functional MTI (Weak)","MIRT032038","Proteomics","18668040"
"hsa-miR-16-5p","MORF4L1","Functional MTI (Weak)","MIRT032039","Proteomics","18668040"
"hsa-miR-16-5p","PDHX","Functional MTI (Weak)","MIRT032040","Proteomics","18668040"
"hsa-miR-16-5p","SCAMP3","Functional MTI (Weak)","MIRT032041","Proteomics","18668040"
"hsa-miR-16-5p","FAM129B","Functional MTI (Weak)","MIRT032042","Proteomics","18668040"
"hsa-miR-16-5p","PLEC","Functional MTI (Weak)","MIRT032043","Proteomics","18668040"
"hsa-miR-16-5p","RPRD2","Functional MTI (Weak)","MIRT032044","Proteomics","18668040"
"hsa-miR-16-5p","RPRD2","Functional MTI (Weak)","MIRT032044","PAR-CLIP","24398324"
"hsa-miR-16-5p","RPRD2","Functional MTI (Weak)","MIRT032044","PAR-CLIP","23446348"
"hsa-miR-16-5p","RPRD2","Functional MTI (Weak)","MIRT032044","PAR-CLIP","21572407"
"hsa-miR-16-5p","RPRD2","Functional MTI (Weak)","MIRT032044","PAR-CLIP","20371350"
"hsa-miR-16-5p","ATP8A2","Functional MTI (Weak)","MIRT032045","Proteomics","18668040"
"hsa-miR-16-5p","IARS","Functional MTI (Weak)","MIRT032046","Proteomics","18668040"
"hsa-miR-16-5p","DNAJA1","Functional MTI (Weak)","MIRT032047","Proteomics","18668040"
"hsa-miR-16-5p","DNAJA1","Functional MTI (Weak)","MIRT032047","PAR-CLIP","24398324"
"hsa-miR-16-5p","DNAJA1","Functional MTI (Weak)","MIRT032047","PAR-CLIP","23446348"
"hsa-miR-16-5p","DNAJA1","Functional MTI (Weak)","MIRT032047","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-16-5p","DNAJA1","Functional MTI (Weak)","MIRT032047","PAR-CLIP","20371350"
"hsa-miR-16-5p","EFNB2","Functional MTI (Weak)","MIRT032048","Proteomics","18668040"
"hsa-miR-16-5p","EFNB2","Functional MTI (Weak)","MIRT032048","PAR-CLIP","22012620"
"hsa-miR-16-5p","EFNB2","Functional MTI (Weak)","MIRT032048","PAR-CLIP","20371350"
"hsa-miR-16-5p","FAM189B","Functional MTI (Weak)","MIRT032049","Microarray","21199864"
"hsa-miR-16-5p","FAM189B","Functional MTI (Weak)","MIRT032049","CLASH","23622248"
"hsa-miR-16-5p","LAMB1","Functional MTI (Weak)","MIRT032050","Proteomics","18668040"
"hsa-miR-16-5p","TNPO1","Functional MTI (Weak)","MIRT032051","Proteomics","18668040"
"hsa-miR-16-5p","PDPR","Functional MTI (Weak)","MIRT032052","Proteomics","18668040"
"hsa-miR-16-5p","CDS2","Functional MTI (Weak)","MIRT032053","Microarray","21199864"
"hsa-miR-16-5p","CDS2","Functional MTI (Weak)","MIRT032053","HITS-CLIP","22473208"
"hsa-miR-16-5p","CDS2","Functional MTI","MIRT032053","Luciferase reporter assay, Western blot, Microarray, qRT-PCR","23941513"
"hsa-miR-16-5p","LMAN2L","Functional MTI (Weak)","MIRT032054","Proteomics","18668040"
"hsa-miR-16-5p","DDX3Y","Functional MTI (Weak)","MIRT032055","Proteomics","18668040"
"hsa-miR-16-5p","DDX3Y","Functional MTI (Weak)","MIRT032055","HITS-CLIP","22473208"
"hsa-miR-16-5p","PAGR1","Functional MTI (Weak)","MIRT032056","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","PAGR1","Functional MTI (Weak)","MIRT032056","PAR-CLIP","23446348"
"hsa-miR-16-5p","TOX4","Functional MTI (Weak)","MIRT032057","Sequencing","20371350"
"hsa-miR-16-5p","CALU","Functional MTI (Weak)","MIRT032058","Sequencing","20371350"
"hsa-miR-16-5p","CALU","Functional MTI (Weak)","MIRT032058","HITS-CLIP","22473208"
"hsa-miR-16-5p","CALU","Functional MTI (Weak)","MIRT032058","PAR-CLIP","23592263"
"hsa-miR-16-5p","PTPDC1","Functional MTI (Weak)","MIRT032059","Sequencing","20371350"
"hsa-miR-16-5p","USP53","Functional MTI (Weak)","MIRT032060","Sequencing","20371350"
"hsa-miR-16-5p","USP53","Functional MTI (Weak)","MIRT032060","PAR-CLIP","24398324"
"hsa-miR-16-5p","FAM168A","Functional MTI (Weak)","MIRT032061","Sequencing","20371350"
"hsa-miR-16-5p","CAMSAP1","Functional MTI (Weak)","MIRT032062","Sequencing","20371350"
"hsa-miR-16-5p","CAMSAP1","Functional MTI (Weak)","MIRT032062","HITS-CLIP","22473208"
"hsa-miR-16-5p","CAMSAP1","Functional MTI (Weak)","MIRT032062","PAR-CLIP","23446348"
"hsa-miR-16-5p","CAMSAP1","Functional MTI (Weak)","MIRT032062","PAR-CLIP","21572407"
"hsa-miR-16-5p","VPS4A","Functional MTI (Weak)","MIRT032063","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","VPS4A","Functional MTI (Weak)","MIRT032063","PAR-CLIP","24398324"
"hsa-miR-16-5p","EIF2B2","Functional MTI (Weak)","MIRT031428","HITS-CLIP","23824327"
"hsa-miR-16-5p","ELP3","Functional MTI (Weak)","MIRT031429","Proteomics","18668040"
"hsa-miR-16-5p","XKR8","Functional MTI (Weak)","MIRT031430","Microarray","21199864"
"hsa-miR-16-5p","GRB2","Functional MTI (Weak)","MIRT031431","Proteomics","18668040"
"hsa-miR-16-5p","GRB2","Functional MTI (Weak)","MIRT031431","PAR-CLIP","21572407"
"hsa-miR-16-5p","GRB2","Functional MTI (Weak)","MIRT031431","PAR-CLIP","20371350"
"hsa-miR-16-5p","SNRPB2","Functional MTI (Weak)","MIRT031432","Proteomics","18668040"
"hsa-miR-16-5p","SNRPB2","Functional MTI (Weak)","MIRT031432","PAR-CLIP","24398324"
"hsa-miR-16-5p","SNRPB2","Functional MTI (Weak)","MIRT031432","PAR-CLIP","23446348"
"hsa-miR-16-5p","SNRPB2","Functional MTI (Weak)","MIRT031432","PAR-CLIP","21572407"
"hsa-miR-16-5p","SNRPB2","Functional MTI (Weak)","MIRT031432","PAR-CLIP","20371350"
"hsa-miR-16-5p","SERBP1","Functional MTI (Weak)","MIRT031433","Proteomics","18668040"
"hsa-miR-16-5p","SERBP1","Functional MTI (Weak)","MIRT031433","PAR-CLIP","20371350"
"hsa-miR-16-5p","CMPK1","Functional MTI (Weak)","MIRT031434","Proteomics","18668040"
"hsa-miR-16-5p","FNTA","Functional MTI (Weak)","MIRT031435","Proteomics","18668040"
"hsa-miR-16-5p","TMEM126A","Functional MTI (Weak)","MIRT031436","Proteomics","18668040"
"hsa-miR-16-5p","WBP11","Functional MTI (Weak)","MIRT031437","Proteomics","18668040"
"hsa-miR-16-5p","ALDH2","Functional MTI (Weak)","MIRT031438","Proteomics","18668040"
"hsa-miR-16-5p","PCMT1","Functional MTI (Weak)","MIRT031439","Proteomics","18668040"
"hsa-miR-16-5p","PCMT1","Functional MTI (Weak)","MIRT031439","HITS-CLIP","22473208"
"hsa-miR-16-5p","RBM6","Functional MTI (Weak)","MIRT031440","Proteomics","18668040"
"hsa-miR-16-5p","RPS6KB1","Functional MTI (Weak)","MIRT031441","Sequencing","20371350"
"hsa-miR-16-5p","RPS6KB1","Functional MTI (Weak)","MIRT031441","PAR-CLIP","24398324"
"hsa-miR-16-5p","RPS6KB1","Functional MTI","MIRT031441","Luciferase reporter assay, qRT-PCR","25261849"
"hsa-miR-16-5p","DDHD2","Functional MTI (Weak)","MIRT031442","Sequencing","20371350"
"hsa-miR-16-5p","NIN","Functional MTI (Weak)","MIRT031443","Sequencing","20371350"
"hsa-miR-16-5p","FLCN","Functional MTI (Weak)","MIRT031444","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","FLCN","Functional MTI (Weak)","MIRT031444","PAR-CLIP","23446348"
"hsa-miR-16-5p","FLCN","Functional MTI (Weak)","MIRT031444","PAR-CLIP","21572407"
"hsa-miR-16-5p","ATF7","Functional MTI (Weak)","MIRT031445","Sequencing","20371350"
"hsa-miR-16-5p","GATAD2A","Functional MTI (Weak)","MIRT031446","Sequencing","20371350"
"hsa-miR-16-5p","GATAD2A","Functional MTI (Weak)","MIRT031446","PAR-CLIP","26701625"
"hsa-miR-16-5p","KATNAL1","Functional MTI (Weak)","MIRT031447","Sequencing","20371350"
"hsa-miR-16-5p","KATNAL1","Functional MTI (Weak)","MIRT031447","HITS-CLIP","22473208"
"hsa-miR-16-5p","BFAR","Functional MTI (Weak)","MIRT031448","Sequencing","20371350"
"hsa-miR-16-5p","TBRG1","Functional MTI (Weak)","MIRT031449","Sequencing","20371350"
"hsa-miR-16-5p","TBRG1","Functional MTI (Weak)","MIRT031449","PAR-CLIP","21572407"
"hsa-miR-16-5p","ZNRF3","Functional MTI (Weak)","MIRT031450","Sequencing","20371350"
"hsa-miR-16-5p","ZNRF3","Functional MTI (Weak)","MIRT031450","PAR-CLIP","22100165"
"hsa-miR-16-5p","CDC25A","Functional MTI (Weak)","MIRT031451","Sequencing","20371350"
"hsa-miR-16-5p","CDC25A","Functional MTI (Weak)","MIRT031451","HITS-CLIP","22473208"
"hsa-miR-16-5p","CDC25A","Functional MTI (Weak)","MIRT031451","PAR-CLIP","23592263"
"hsa-miR-16-5p","ABL2","Functional MTI (Weak)","MIRT031452","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","ABL2","Functional MTI (Weak)","MIRT031452","PAR-CLIP","23592263"
"hsa-miR-16-5p","ABL2","Functional MTI (Weak)","MIRT031452","PAR-CLIP","24398324"
"hsa-miR-16-5p","ABL2","Functional MTI (Weak)","MIRT031452","PAR-CLIP","23446348"
"hsa-miR-16-5p","ABL2","Functional MTI (Weak)","MIRT031452","PAR-CLIP","21572407"
"hsa-miR-16-5p","N4BP1","Functional MTI (Weak)","MIRT031453","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","N4BP1","Functional MTI (Weak)","MIRT031453","HITS-CLIP","22473208"
"hsa-miR-16-5p","MGAT4A","Functional MTI (Weak)","MIRT031454","Sequencing","20371350"
"hsa-miR-16-5p","TIMM10B","Functional MTI (Weak)","MIRT031455","Sequencing","20371350"
"hsa-miR-16-5p","TIMM10B","Functional MTI (Weak)","MIRT031455","Proteomics","18668040"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","Sequencing, PAR-CLIP","20371350"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","Proteomics","18668040"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","CLASH","23622248"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","HITS-CLIP","22473208"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","PAR-CLIP","24398324"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","PAR-CLIP","23446348"
"hsa-miR-16-5p","KIF5B","Functional MTI (Weak)","MIRT031456","PAR-CLIP","21572407"
"hsa-miR-16-5p","CALR","Functional MTI (Weak)","MIRT031457","Proteomics","18668040"
"hsa-miR-16-5p","EIF4G3","Functional MTI (Weak)","MIRT031458","Proteomics","18668040"
"hsa-miR-16-5p","PHEX","Functional MTI (Weak)","MIRT051061","CLASH","23622248"
"hsa-miR-16-5p","IL36RN","Functional MTI (Weak)","MIRT051062","CLASH","23622248"
"hsa-miR-16-5p","CACNB2","Functional MTI (Weak)","MIRT051063","CLASH","23622248"
"hsa-miR-16-5p","PRPF8","Functional MTI (Weak)","MIRT051064","CLASH","23622248"
"hsa-miR-16-5p","NAV2","Functional MTI (Weak)","MIRT051065","CLASH","23622248"
"hsa-miR-16-5p","OTUD7B","Functional MTI (Weak)","MIRT051066","CLASH","23622248"
"hsa-miR-16-5p","JAK2","Functional MTI (Weak)","MIRT051067","CLASH","23622248"
"hsa-miR-16-5p","RSL1D1","Functional MTI (Weak)","MIRT051068","CLASH","23622248"
"hsa-miR-16-5p","TXNL1","Functional MTI (Weak)","MIRT051069","CLASH","23622248"
"hsa-miR-16-5p","CAMKV","Functional MTI (Weak)","MIRT051070","CLASH","23622248"
"hsa-miR-16-5p","FBXO3","Functional MTI (Weak)","MIRT051071","CLASH","23622248"
"hsa-miR-16-5p","CPNE8","Functional MTI (Weak)","MIRT051072","CLASH","23622248"
"hsa-miR-16-5p","COL4A1","Functional MTI (Weak)","MIRT051073","CLASH","23622248"
"hsa-miR-16-5p","SENP6","Functional MTI (Weak)","MIRT051074","CLASH","23622248"
"hsa-miR-16-5p","PRR12","Functional MTI (Weak)","MIRT051075","CLASH","23622248"
"hsa-miR-16-5p","SERINC5","Functional MTI (Weak)","MIRT051076","CLASH","23622248"
"hsa-miR-16-5p","AMPD1","Functional MTI (Weak)","MIRT051077","CLASH","23622248"
"hsa-miR-16-5p","FNBP1","Functional MTI (Weak)","MIRT051078","CLASH","23622248"
"hsa-miR-16-5p","ALKAL2","Functional MTI (Weak)","MIRT051079","CLASH","23622248"
"hsa-miR-16-5p","CYP27B1","Functional MTI (Weak)","MIRT051080","CLASH","23622248"
"hsa-miR-16-5p","CHD3","Functional MTI (Weak)","MIRT051081","CLASH","23622248"
"hsa-miR-16-5p","LIG4","Functional MTI (Weak)","MIRT051082","CLASH","23622248"
"hsa-miR-16-5p","RPS24","Functional MTI (Weak)","MIRT051083","CLASH","23622248"
"hsa-miR-16-5p","S100A14","Functional MTI (Weak)","MIRT051084","CLASH","23622248"
"hsa-miR-16-5p","PTPRT","Functional MTI (Weak)","MIRT051085","CLASH","23622248"
"hsa-miR-16-5p","TNK1","Functional MTI (Weak)","MIRT051086","CLASH","23622248"
"hsa-miR-16-5p","GNAL","Functional MTI (Weak)","MIRT051131","CLASH","23622248"
"hsa-miR-16-5p","FBXW11","Functional MTI (Weak)","MIRT051087","CLASH","23622248"
"hsa-miR-16-5p","GNAL","Functional MTI (Weak)","MIRT051131","PAR-CLIP","23592263"
"hsa-miR-16-5p","GNAL","Functional MTI (Weak)","MIRT051131","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-16-5p","GNAL","Functional MTI (Weak)","MIRT051131","PAR-CLIP","20371350"
"hsa-miR-16-5p","ZNF644","Functional MTI (Weak)","MIRT051132","CLASH","23622248"
"hsa-miR-16-5p","ROGDI","Functional MTI (Weak)","MIRT051133","CLASH","23622248"
"hsa-miR-16-5p","MMP25","Functional MTI (Weak)","MIRT051134","CLASH","23622248"
"hsa-miR-16-5p","RIOK3","Functional MTI (Weak)","MIRT051135","CLASH","23622248"
"hsa-miR-16-5p","GSTT2B","Functional MTI (Weak)","MIRT051136","CLASH","23622248"
"hsa-miR-16-5p","APLNR","Functional MTI (Weak)","MIRT051137","CLASH","23622248"
"hsa-miR-16-5p","IGSF1","Functional MTI (Weak)","MIRT051138","CLASH","23622248"
"hsa-miR-16-5p","CCT8","Functional MTI (Weak)","MIRT051139","CLASH","23622248"
"hsa-miR-16-5p","USMG5","Functional MTI (Weak)","MIRT051140","CLASH","23622248"
"hsa-miR-16-5p","LYPD2","Functional MTI (Weak)","MIRT051141","CLASH","23622248"
"hsa-miR-16-5p","YIPF2","Functional MTI (Weak)","MIRT051142","CLASH","23622248"
"hsa-miR-16-5p","KCND3","Functional MTI (Weak)","MIRT051143","CLASH","23622248"
"hsa-miR-16-5p","HIST1H1C","Functional MTI (Weak)","MIRT051144","CLASH","23622248"
"hsa-miR-16-5p","SF3B3","Functional MTI (Weak)","MIRT051145","CLASH","23622248"
"hsa-miR-16-5p","RPH3AL","Functional MTI (Weak)","MIRT051146","CLASH","23622248"
"hsa-miR-16-5p","LONRF2","Functional MTI (Weak)","MIRT051147","CLASH","23622248"
"hsa-miR-16-5p","SUPT5H","Functional MTI (Weak)","MIRT051148","CLASH","23622248"
"hsa-miR-16-5p","SOCS5","Functional MTI (Weak)","MIRT051149","CLASH","23622248"
"hsa-miR-16-5p","SOCS5","Functional MTI (Weak)","MIRT051149","PAR-CLIP","23592263"
"hsa-miR-16-5p","POLB","Functional MTI (Weak)","MIRT051150","CLASH","23622248"
"hsa-miR-16-5p","HIST1H2BK","Functional MTI (Weak)","MIRT051151","CLASH","23622248"
"hsa-miR-16-5p","ADAD2","Functional MTI (Weak)","MIRT051152","CLASH","23622248"
"hsa-miR-16-5p","CLIP2","Functional MTI (Weak)","MIRT051153","CLASH","23622248"
"hsa-miR-16-5p","IPO5","Functional MTI (Weak)","MIRT051154","CLASH","23622248"
"hsa-miR-16-5p","POTEF","Functional MTI (Weak)","MIRT051155","CLASH","23622248"
"hsa-miR-16-5p","LIMA1","Functional MTI (Weak)","MIRT051156","CLASH","23622248"
"hsa-miR-16-5p","ACTN1","Functional MTI (Weak)","MIRT051157","CLASH","23622248"
"hsa-miR-16-5p","FAM208A","Functional MTI (Weak)","MIRT051158","CLASH","23622248"
"hsa-miR-16-5p","IRAK3","Functional MTI (Weak)","MIRT051159","CLASH","23622248"
"hsa-miR-16-5p","BEX3","Functional MTI (Weak)","MIRT051160","CLASH","23622248"
"hsa-miR-16-5p","TMED1","Functional MTI (Weak)","MIRT051161","CLASH","23622248"
"hsa-miR-16-5p","BNC2","Functional MTI (Weak)","MIRT051162","CLASH","23622248"
"hsa-miR-16-5p","WDR5B","Functional MTI (Weak)","MIRT051163","CLASH","23622248"
"hsa-miR-16-5p","INO80D","Functional MTI (Weak)","MIRT051164","CLASH","23622248"
"hsa-miR-16-5p","USP8","Functional MTI (Weak)","MIRT051165","CLASH","23622248"
"hsa-miR-16-5p","RPS17","Functional MTI (Weak)","MIRT051166","CLASH","23622248"
"hsa-miR-16-5p","ATP6V0E1","Functional MTI (Weak)","MIRT051167","CLASH","23622248"
"hsa-miR-16-5p","AMOT","Functional MTI (Weak)","MIRT051168","CLASH","23622248"
"hsa-miR-16-5p","AMOT","Functional MTI (Weak)","MIRT051168","PAR-CLIP","21572407"
"hsa-miR-16-5p","AMER1","Functional MTI (Weak)","MIRT051169","CLASH","23622248"
"hsa-miR-16-5p","AMER1","Functional MTI (Weak)","MIRT051169","HITS-CLIP","22473208"
"hsa-miR-16-5p","NEURL4","Functional MTI (Weak)","MIRT051170","CLASH","23622248"
"hsa-miR-16-5p","ATP5A1","Functional MTI (Weak)","MIRT051171","CLASH","23622248"
"hsa-miR-16-5p","UBE2Z","Functional MTI (Weak)","MIRT051172","CLASH","23622248"
"hsa-miR-16-5p","RAN","Functional MTI (Weak)","MIRT051173","CLASH","23622248"
"hsa-miR-16-5p","MARCH6","Functional MTI (Weak)","MIRT051174","CLASH","23622248"
"hsa-miR-16-5p","FBXO41","Functional MTI (Weak)","MIRT051175","CLASH","23622248"
"hsa-miR-16-5p","XYLT1","Functional MTI (Weak)","MIRT051176","CLASH","23622248"
"hsa-miR-16-5p","DOCK9","Functional MTI (Weak)","MIRT051177","CLASH","23622248"
"hsa-miR-16-5p","LONP1","Functional MTI (Weak)","MIRT051178","CLASH","23622248"
"hsa-miR-16-5p","ARL10","Functional MTI (Weak)","MIRT051179","CLASH","23622248"
"hsa-miR-16-5p","GPAA1","Functional MTI (Weak)","MIRT051180","CLASH","23622248"
"hsa-miR-16-5p","VCL","Functional MTI (Weak)","MIRT051181","CLASH","23622248"
"hsa-miR-16-5p","VCL","Functional MTI (Weak)","MIRT051181","HITS-CLIP","22473208"
"hsa-miR-16-5p","TIGD3","Functional MTI (Weak)","MIRT051182","CLASH","23622248"
"hsa-miR-16-5p","MSL3","Functional MTI (Weak)","MIRT051183","CLASH","23622248"
"hsa-miR-16-5p","KANSL3","Functional MTI (Weak)","MIRT051184","CLASH","23622248"
"hsa-miR-16-5p","ZNF280C","Functional MTI (Weak)","MIRT051185","CLASH","23622248"
"hsa-miR-16-5p","RUNDC3B","Functional MTI (Weak)","MIRT051186","CLASH","23622248"
